time	Distance4	Ax4	Ay4	Vaz4	Steer4	Throttle4	Brake4	Gear4	Speed4	LapTime4	RPM4	Fuel4	Distance5	Ax5	Ay5	Vaz5	Steer5	Throttle5	Brake5	Gear5	Speed5	LapTime5	RPM5	Fuel5	Distance6	Ax6	Ay6	Vaz6	Steer6	Throttle6	Brake6	Gear6	Speed6	LapTime6	RPM6	Fuel6	Distance3	Ax3	Ay3	Vaz3	Steer3	Throttle3	Brake3	Gear3	Speed3	LapTime3	RPM3	Fuel3	Distance8	Ax8	Ay8	Vaz8	Steer8	Throttle8	Brake8	Gear8	Speed8	LapTime8	RPM8	Fuel8	Distance9	Ax9	Ay9	Vaz9	Steer9	Throttle9	Brake9	Gear9	Speed9	LapTime9	RPM9	Fuel9	Distance7	Ax7	Ay7	Vaz7	Steer7	Throttle7	Brake7	Gear7	Speed7	LapTime7	RPM7	Fuel7
44.630000 2713.151123 -16.076681 -14.986262 -0.520468 -0.080653 0.000000 0.360137 3.000000 36.614174 44.625999 615.418213 7.593214 2655.385254 -4.565172 -0.383120 -0.009495 -0.001512 0.000000 0.469833 4.000000 44.993679 44.625999 637.613770 7.816519 2451.235107 6.409830 -13.918019 -0.365346 -0.087993 1.000000 0.000000 3.000000 39.005993 44.625999 698.087158 7.675455 2645.254150 -19.934464 -0.498431 -0.011740 -0.003351 0.100000 0.000000 4.000000 46.031933 44.625999 688.316528 7.597541 2420.993652 5.880990 -15.267113 -0.421296 -0.125745 0.900190 0.000000 3.000000 32.039490 44.625999 625.172852 7.754903 2277.454834 -23.137520 -2.759788 -0.074820 -0.012064 0.100001 0.000000 5.000000 56.431183 44.625999 695.915161 7.764674 2413.309570 2.499640 -15.665837 -0.442054 -0.088350 0.500102 0.000000 3.000000 31.613556 44.625999 573.287109 7.774865 
44.686000 2714.626221 -15.557115 -15.774799 -0.393058 -0.088938 0.000000 0.349140 3.000000 35.706589 44.666000 601.190002 7.592882 2657.171875 -1.312541 -0.428389 -0.009384 -0.001662 0.100000 0.000000 4.000000 44.259842 44.666000 638.041016 7.816256 2452.852295 6.359511 -14.521558 -0.401823 -0.080267 1.000000 0.000000 3.000000 39.347168 44.666000 705.369080 7.673060 2647.089844 -0.240461 -0.727213 -0.017843 -0.003223 0.300000 0.000000 4.000000 45.905712 44.666000 696.008423 7.597350 2422.326660 7.409854 -14.216173 -0.423939 -0.125070 1.000000 0.000000 3.000000 32.422169 44.666000 637.258179 7.752777 2279.707764 -0.872996 -4.422334 -0.076882 -0.008861 0.300002 0.000000 5.000000 56.255001 44.666000 699.117126 7.764457 2414.622803 5.097376 -14.190855 -0.362555 -0.095391 0.700106 0.000000 3.000000 31.826672 44.666000 581.308228 7.773737 
44.764000 2717.519043 -15.534878 -15.307533 -0.504670 -0.093569 0.000000 0.387783 3.000000 34.713280 44.745998 582.439453 7.592523 2660.682861 -0.317123 -0.394493 -0.008990 -0.001453 0.200000 0.000000 4.000000 43.518181 44.745998 628.746460 7.815940 2456.112793 6.290229 -15.978765 -0.382448 -0.072233 1.000000 0.000000 3.000000 39.826843 44.745998 711.595215 7.669690 2650.759766 2.505580 -0.755147 -0.015985 -0.003636 0.700000 0.000000 4.000000 46.002872 44.745998 704.260071 7.596003 2425.024902 7.463232 -14.708425 -0.440567 -0.131764 1.000000 0.000000 3.000000 32.985504 44.745998 647.044922 7.749677 2284.193604 -5.189715 -4.740437 -0.042610 -0.019375 0.100001 0.000000 5.000000 55.202911 44.745998 684.228638 7.763887 2417.262939 0.291053 -14.410297 -0.356963 -0.131490 0.200012 0.000000 3.000000 31.626812 44.745998 566.245178 7.772983 
44.838000 2720.350586 -14.251337 -15.712601 -0.548968 -0.083149 0.000000 0.379998 3.000000 33.795788 44.826000 567.811523 7.592213 2664.133545 -17.021891 -0.319126 -0.007216 -0.001766 0.000000 0.426508 4.000000 42.355621 44.826000 599.279419 7.815529 2459.391357 6.281451 -14.704716 -0.302929 -0.062788 1.000000 0.000000 3.000000 40.283894 44.826000 717.110352 7.666458 2654.444336 4.562044 -0.793977 -0.017762 -0.004504 1.000000 0.000000 4.000000 46.281952 44.826000 714.235840 7.593436 2427.763916 -13.469010 -12.634426 -0.407973 -0.120259 0.000000 0.381555 3.000000 33.371273 44.826000 613.668274 7.747107 2288.609131 -21.128710 -3.361560 -0.085311 -0.013834 0.000000 0.586065 5.000000 54.989307 44.826000 668.903625 7.763397 2419.885254 4.155664 -12.995220 -0.475472 -0.114259 0.600017 0.000000 3.000000 31.782497 44.826000 578.532654 7.772063 
44.898000 2722.435791 -13.990777 -15.631534 -0.516441 -0.075279 0.000000 0.375393 3.000000 33.115902 44.886002 556.628357 7.591993 2666.664551 -16.797129 -0.279053 -0.007578 -0.001315 0.000000 0.443906 4.000000 41.994869 44.886002 594.397705 7.815343 2461.857178 6.787230 -12.004554 -0.273897 -0.062972 1.000000 0.000000 3.000000 40.650856 44.886002 725.476379 7.663810 2657.224854 4.541139 -0.884665 -0.020959 -0.005178 1.000000 0.000000 4.000000 46.553856 44.886002 718.571960 7.591075 2429.818359 0.905157 -15.975839 -0.513594 -0.126217 0.300037 0.000000 3.000000 33.091934 44.886002 628.514526 7.746884 2291.893311 -0.684565 -5.475577 -0.120597 -0.017516 0.300002 0.000000 5.000000 54.549736 44.886002 678.127563 7.763166 2421.861816 6.766160 -13.205791 -0.472331 -0.110508 0.900054 0.000000 3.000000 32.090485 44.886002 592.464600 7.770445 
44.966000 2724.488281 -14.168159 -14.991369 -0.397464 -0.085731 0.000000 0.331808 3.000000 32.083748 44.945999 540.272766 7.591690 2669.162354 -16.465219 -0.298818 -0.007083 -0.001694 0.000000 0.415244 4.000000 40.858589 44.945999 578.204834 7.814989 2464.328857 6.270172 -10.629696 -0.269213 -0.068155 1.000000 0.000000 3.000000 41.068550 44.945999 735.879700 7.660770 2660.006592 -0.997643 -1.253059 -0.025743 -0.007041 0.100000 0.000000 4.000000 45.740620 44.945999 689.760437 7.590394 2431.864502 3.818685 -15.624223 -0.507024 -0.107789 0.600100 0.000000 3.000000 33.233231 44.945999 639.942688 7.745843 2295.152832 -1.268668 -6.921005 -0.154271 -0.024557 0.200002 0.000000 5.000000 53.966442 44.945999 669.828552 7.762886 2423.856934 7.798672 -13.465348 -0.455253 -0.110066 1.000000 0.000000 3.000000 32.588116 44.945999 605.216858 7.767887 
45.036000 2727.206543 -13.916978 -13.574102 -0.323738 -0.110687 0.000000 0.322364 3.000000 31.314257 45.026001 529.340393 7.591458 2672.424316 -15.136685 -0.266162 -0.005913 -0.001497 0.000000 0.406220 3.000000 40.368980 45.026001 699.008972 7.814631 2467.633301 6.304701 -10.656114 -0.282470 -0.066148 1.000000 0.000000 3.000000 41.499050 45.026001 744.695312 7.657609 2663.660400 -20.391697 -0.904620 -0.027296 -0.006196 0.000000 0.444078 4.000000 45.220089 45.026001 664.761963 7.590038 2434.606201 7.233068 -14.270771 -0.458834 -0.102503 1.000000 0.000000 3.000000 33.598949 45.026001 661.333679 7.743598 2299.465088 -12.655280 -6.852959 -0.099903 -0.030457 0.100003 0.000000 5.000000 53.459538 45.026001 663.460632 7.762370 2426.555420 7.627258 -14.133301 -0.436787 -0.124870 1.000000 0.000000 3.000000 33.109657 45.026001 615.060486 7.765182 
45.098000 2729.309326 -16.614838 -16.001307 -0.492052 -0.127651 0.000000 0.328307 3.000000 30.409306 45.085999 509.429047 7.591219 2674.824951 1.398446 -0.342130 -0.007732 -0.001675 0.100000 0.000000 3.000000 39.534920 45.085999 672.995544 7.814238 2470.118164 6.342422 -11.546002 -0.301171 -0.065570 1.000000 0.000000 3.000000 41.877239 45.085999 751.835205 7.654793 2666.348633 -18.629095 -1.142471 -0.036676 -0.006487 0.000000 0.477164 4.000000 44.310108 45.085999 650.541626 7.589692 2436.685303 7.516595 -14.764900 -0.415376 -0.102722 1.000000 0.000000 3.000000 34.043293 45.085999 667.885498 7.741068 2302.667480 0.012581 -8.730103 -0.210146 -0.028439 0.400011 0.000000 5.000000 53.354740 45.085999 664.593811 7.762035 2428.607422 7.593774 -14.807237 -0.462694 -0.140055 1.000000 0.000000 3.000000 33.566639 45.085999 623.429688 7.762751 
45.152000 2731.406982 -8.527948 -15.752438 -0.725966 -0.085963 0.000000 0.351630 3.000000 29.864761 45.146000 503.529419 7.591084 2677.184326 -16.282225 -0.262753 -0.006409 -0.001663 0.000000 0.396583 3.000000 38.868488 45.146000 677.409790 7.813892 2472.610107 6.360046 -12.183901 -0.312963 -0.057787 1.000000 0.000000 3.000000 42.205410 45.146000 756.786011 7.652333 2668.992432 -19.890234 -1.164003 -0.033461 -0.006381 0.000000 0.433795 4.000000 43.583347 45.146000 640.288208 7.589414 2438.787598 7.422050 -14.348377 -0.404999 -0.106789 1.000000 0.000000 3.000000 34.426476 45.146000 675.458130 7.738847 2305.853516 -1.373989 -10.792845 -0.199932 -0.041805 0.200007 0.000000 5.000000 52.812824 45.146000 655.577759 7.761759 2430.682617 -2.245665 -15.382395 -0.492480 -0.137176 0.000000 0.385054 3.000000 33.931534 45.146000 591.440857 7.760808 
45.210000 2733.497314 -0.634875 -21.579927 -0.669043 -0.048949 0.200187 0.000000 3.000000 29.257164 45.206001 508.537384 7.590949 2679.492188 -0.752751 -0.305302 -0.008504 -0.001372 0.200000 0.000000 3.000000 38.229290 45.206001 681.335510 7.813598 2475.111816 6.281978 -12.906117 -0.307581 -0.050875 1.000000 0.000000 3.000000 42.557449 45.206001 760.837341 7.649678 2671.588135 -3.880010 -1.616808 -0.038582 -0.005977 0.000000 0.466271 4.000000 43.128059 45.206001 639.349487 7.589213 2440.913086 7.059283 -14.393435 -0.422472 -0.109373 1.000000 0.000000 3.000000 34.836262 45.206001 683.461365 7.736444 2309.013428 -21.116463 -7.626224 -0.166931 -0.048317 0.000000 0.493237 5.000000 52.386837 45.206001 637.163574 7.761445 2432.754395 0.242288 -17.348717 -0.490282 -0.145868 0.300042 0.000000 3.000000 33.590195 45.206001 603.612061 7.760611 
45.278000 2735.622070 1.644983 -10.499334 -0.435414 -0.042242 0.500444 0.000000 3.000000 29.291468 45.265999 517.814209 7.590501 2681.773193 -15.774379 -0.256767 -0.005832 -0.001560 0.000000 0.386781 3.000000 37.470924 45.265999 653.741699 7.813223 2477.638672 6.200123 -12.522719 -0.246373 -0.047138 1.000000 0.000000 3.000000 42.971146 45.265999 765.163330 7.646564 2674.147461 -17.592987 -1.281912 -0.033494 -0.007300 0.000000 0.458401 4.000000 42.188393 45.265999 620.158936 7.588871 2443.062012 7.284682 -15.013514 -0.444433 -0.117427 1.000000 0.000000 3.000000 35.312893 45.265999 692.535217 7.733599 2312.125000 -0.503202 -12.879837 -0.329447 -0.048382 0.300018 0.000000 5.000000 51.765007 45.265999 643.967346 7.761179 2434.818604 3.924067 -16.299059 -0.589647 -0.120003 0.600109 0.000000 3.000000 33.712952 45.265999 615.843323 7.759689 
45.334000 2737.805176 4.691740 -12.626640 -0.071414 -0.100653 0.800410 0.000000 3.000000 29.489880 45.326000 521.545654 7.589597 2684.001465 -15.441758 -0.256130 -0.007033 -0.001573 0.000000 0.382674 3.000000 36.600403 45.326000 637.634277 7.812867 2480.194824 6.164097 -11.235951 -0.220733 -0.046232 1.000000 0.000000 3.000000 43.309292 45.326000 770.564453 7.643987 2676.657715 -0.746530 -1.671564 -0.039747 -0.007316 0.200000 0.000000 4.000000 41.505508 45.326000 627.953247 7.588652 2445.232666 7.327258 -14.903679 -0.462489 -0.113226 1.000000 0.000000 3.000000 35.699028 45.326000 701.198730 7.731234 2315.220459 -17.289497 -12.564804 -0.327623 -0.036691 0.000000 0.546466 5.000000 51.691322 45.326000 627.850647 7.760542 2436.890625 6.463753 -16.057367 -0.542379 -0.101248 0.900269 0.000000 3.000000 33.972057 45.326000 630.168945 7.758128 
45.384000 2739.281006 8.299327 -12.926523 -0.030441 -0.146228 1.000000 0.000000 3.000000 29.767771 45.366001 526.907166 7.588366 2685.458008 0.045941 -0.286518 -0.007373 -0.001338 0.200000 0.000000 3.000000 36.335327 45.366001 647.849854 7.812715 2481.913818 6.105632 -10.151422 -0.214568 -0.042954 1.000000 0.000000 3.000000 43.609367 45.366001 776.154785 7.641679 2678.315186 -18.213026 -1.140918 -0.029065 -0.007507 0.000000 0.410396 4.000000 40.898937 45.366001 601.313416 7.588418 2446.692383 7.252925 -15.523921 -0.455410 -0.108610 1.000000 0.000000 3.000000 36.043488 45.366001 707.241760 7.729106 2317.270020 -1.076509 -16.959400 -0.292207 -0.042167 0.200028 0.000000 5.000000 51.216373 45.366001 635.782288 7.760390 2438.281250 7.795693 -15.524481 -0.488504 -0.098955 1.000000 0.000000 3.000000 34.313244 45.366001 641.173218 7.756181 
45.444000 2741.570312 6.680965 -13.388486 -0.446501 -0.146668 1.000000 0.000000 3.000000 30.119940 45.425999 534.715698 7.586697 2687.625244 -15.082951 -0.230318 -0.005552 -0.001520 0.000000 0.373973 3.000000 35.516285 45.425999 619.771179 7.812361 2484.514648 6.096462 -9.519508 -0.201385 -0.039281 1.000000 0.000000 3.000000 43.969719 45.425999 782.081360 7.638902 2680.756104 -0.759282 -1.729831 -0.043081 -0.007843 0.100000 0.000000 3.000000 40.339214 45.425999 755.186890 7.588133 2448.899902 7.260549 -15.520291 -0.458397 -0.106807 1.000000 0.000000 3.000000 36.450714 45.425999 715.976135 7.726535 2320.324219 0.784691 -15.783065 -0.280752 -0.037979 0.500052 0.000000 5.000000 51.195541 45.425999 638.475037 7.759754 2440.386475 7.512733 -15.607124 -0.398203 -0.101119 1.000000 0.000000 3.000000 34.751183 45.425999 646.818726 7.753763 
45.512000 2744.659180 5.960715 -14.186227 -0.567558 -0.108722 1.000000 0.000000 3.000000 30.528442 45.506001 543.928894 7.584777 2690.437744 -10.058515 -0.230621 -0.007015 -0.001356 0.000000 0.384186 3.000000 34.787445 45.506001 605.442261 7.812047 2488.021729 6.051590 -8.718307 -0.183478 -0.034168 1.000000 0.000000 3.000000 44.376274 45.506001 788.708923 7.635740 2683.956299 -17.240459 -1.371160 -0.031275 -0.009518 0.000000 0.401998 3.000000 39.292519 45.506001 720.430542 7.587523 2451.842285 -12.864406 -15.314692 -0.311480 -0.155535 0.100023 0.000000 3.000000 35.540089 45.506001 666.788879 7.725991 2324.374756 -1.517877 -13.208397 -0.196225 -0.068040 0.200009 0.000000 5.000000 50.701515 45.506001 629.507385 7.759158 2443.231445 7.618890 -15.294062 -0.368455 -0.115328 1.000000 0.000000 3.000000 35.247688 45.506001 654.003296 7.751003 
45.570000 2746.755615 6.280089 -13.621634 -0.574718 -0.076152 1.000000 0.000000 3.000000 30.874641 45.566002 551.708313 7.583100 2692.501709 -3.706212 -0.244520 -0.006602 -0.001351 0.000000 0.379818 3.000000 34.199303 45.566002 597.098511 7.811804 2490.680664 6.000536 -8.171240 -0.170822 -0.032428 1.000000 0.000000 3.000000 44.720692 45.566002 794.631348 7.633032 2686.298340 -4.399693 -1.664560 -0.046540 -0.007994 0.000000 0.429285 3.000000 38.911243 45.566002 731.859009 7.587220 2453.991211 -16.360708 -14.527628 -0.540299 -0.141822 0.000000 0.356022 3.000000 34.811821 45.566002 635.604919 7.725654 2327.382324 0.260039 -10.640640 -0.282411 -0.062421 0.500032 0.000000 5.000000 50.665119 45.566002 632.596497 7.758710 2445.392822 7.546584 -14.719665 -0.403395 -0.117488 1.000000 0.000000 3.000000 35.666348 45.566002 661.654297 7.748633 
45.636000 2748.496826 6.172862 -13.335863 -0.287817 -0.091519 1.000000 0.000000 3.000000 31.285650 45.625999 552.513916 7.581179 2694.530029 -14.896971 -0.178924 -0.005971 -0.001324 0.000000 0.375583 3.000000 33.522770 45.625999 584.571350 7.811527 2493.363770 5.936691 -7.777986 -0.162953 -0.031810 1.000000 0.000000 3.000000 45.110504 45.625999 801.076965 7.629941 2688.607178 -0.541713 -1.800914 -0.043858 -0.008172 0.200000 0.000000 3.000000 38.133812 45.625999 733.997864 7.586821 2456.091797 -4.648520 -19.930481 -0.661406 -0.114003 0.100053 0.000000 3.000000 34.031239 45.625999 638.100769 7.725357 2330.382080 -12.049910 -5.239925 -0.227316 -0.078855 0.000000 0.455927 5.000000 50.348007 45.625999 603.797607 7.757905 2447.563232 -16.012100 -12.210704 -0.253850 -0.140752 0.000000 0.343429 3.000000 35.134216 45.625999 613.165405 7.747641 
45.714000 2750.876465 6.150083 -9.422862 -0.307747 -0.103703 1.000000 0.000000 3.000000 31.760937 45.706001 563.702820 7.578869 2697.172363 -14.099085 -0.553887 -0.010603 -0.005916 0.000000 0.354585 3.000000 32.403584 45.706001 565.506348 7.811136 2496.977539 5.868731 -7.410743 -0.157252 -0.030171 1.000000 0.000000 3.000000 45.566998 45.706001 808.763733 7.626275 2691.630371 -14.493184 -1.440867 -0.041810 -0.008260 0.000000 0.417144 3.000000 37.307243 45.706001 697.187378 7.586345 2458.849121 2.806102 -18.799864 -0.530158 -0.058358 0.500429 0.000000 3.000000 34.018074 45.706001 653.571472 7.724768 2334.324707 -0.059988 -11.083561 -0.495345 -0.124738 0.400065 0.000000 5.000000 49.736313 45.706001 624.126831 7.757545 2450.372803 -0.142784 -17.509724 -0.610258 -0.130888 0.200025 0.000000 3.000000 34.194042 45.706001 612.327881 7.747269 
45.784000 2752.698975 6.215734 -10.675782 -0.408988 -0.101185 1.000000 0.000000 3.000000 32.187271 45.765999 574.250977 7.576741 2699.102539 -13.807018 -2.054510 -0.072200 -0.026724 0.000000 0.348283 3.000000 31.690258 45.765999 553.487000 7.810875 2499.714600 5.828012 -7.028452 -0.148268 -0.027835 1.000000 0.000000 3.000000 45.972935 45.765999 815.627136 7.622970 2693.843994 -1.390042 -1.736626 -0.042503 -0.007325 0.100000 0.000000 3.000000 36.268337 45.765999 695.263428 7.585890 2460.919189 5.764411 -16.257874 -0.293989 -0.066803 0.800502 0.000000 3.000000 34.279781 45.765999 667.477722 7.723052 2337.276123 -19.240728 -12.599314 -0.510029 -0.112600 0.000000 0.450118 5.000000 49.151070 45.765999 584.457458 7.756905 2452.449463 3.210052 -17.008280 -0.620808 -0.085787 0.500157 0.000000 3.000000 34.267567 45.765999 623.443604 7.746565 
45.844000 2754.553711 6.302339 -12.174440 -0.441779 -0.091433 1.000000 0.000000 3.000000 32.553646 45.826000 581.291260 7.574878 2700.990479 -13.581723 -4.294241 -0.164677 -0.055162 0.000000 0.344180 3.000000 30.871387 45.826000 538.915649 7.810607 2502.473633 -1.165627 -7.056891 -0.135772 -0.025992 0.100000 0.000000 3.000000 46.236000 45.826000 638.189026 7.620846 2696.008545 -17.270309 -1.051875 -0.026891 -0.003059 0.000000 0.380837 3.000000 35.330269 45.826000 657.450500 7.585468 2463.002441 7.573635 -13.636803 -0.250031 -0.077693 1.000000 0.000000 3.000000 34.687820 45.826000 679.353821 7.720693 2340.216797 -5.350472 -25.198225 -0.532097 -0.140280 0.100000 0.000000 5.000000 48.027115 45.826000 717.837708 7.756639 2454.532227 5.980735 -16.652782 -0.444701 -0.078422 0.800375 0.000000 3.000000 34.515419 45.826000 636.211304 7.745049 
45.914000 2757.077881 6.336287 -13.277436 -0.413521 -0.084732 1.000000 0.000000 3.000000 32.981693 45.905998 588.267700 7.572670 2703.498535 -13.148894 -8.477445 -0.299122 -0.110177 0.000000 0.334668 3.000000 30.185791 45.905998 526.882141 7.810376 2506.167480 -1.052289 -6.195919 -0.130958 -0.021990 0.100000 0.000000 4.000000 46.158665 45.905998 627.506287 7.620685 2698.826904 -7.831003 -1.795381 -0.035772 -0.012619 0.100000 0.000000 3.000000 34.812595 45.905998 667.837097 7.585209 2465.815918 7.486267 -11.642349 -0.277399 -0.074561 1.000000 0.000000 3.000000 35.203327 45.905998 687.191101 7.717780 2344.093018 -17.974518 -20.724993 -0.440923 -0.124836 0.000000 0.418874 4.000000 47.130646 45.905998 690.469421 7.756190 2457.311768 1.097307 -16.944086 -0.334920 -0.104625 0.300069 0.000000 3.000000 34.201103 45.905998 614.780334 7.744713 
45.982000 2759.009766 6.326875 -13.249996 -0.357377 -0.081785 1.000000 0.000000 3.000000 33.400700 45.966000 594.231018 7.570492 2705.383789 -13.089960 -10.715286 -0.447223 -0.124932 0.000000 0.329121 3.000000 29.285870 45.966000 509.375763 7.810107 2508.932861 -1.100606 -5.542686 -0.113073 -0.016975 0.100000 0.000000 4.000000 46.083950 45.966000 625.667786 7.620539 2700.904053 -0.420377 -4.396163 -0.125621 -0.040359 0.100000 0.000000 3.000000 34.095631 45.966000 653.986511 7.584870 2467.954590 7.448619 -11.002633 -0.305524 -0.073939 1.000000 0.000000 3.000000 35.701180 45.966000 696.503418 7.714924 2346.961670 -15.513302 -20.559683 -0.534975 -0.121442 0.000000 0.489811 4.000000 46.411919 45.966000 686.336731 7.755881 2459.385010 4.061410 -14.535728 -0.386495 -0.094264 0.600069 0.000000 3.000000 34.358555 45.966000 624.458496 7.743733 
46.058000 2761.635498 6.445501 -11.998528 -0.338275 -0.072763 1.000000 0.000000 3.000000 33.870987 46.046001 601.893188 7.568019 2707.830322 -11.874933 -11.955701 -0.452996 -0.117475 0.000000 0.319419 3.000000 28.536219 46.046001 676.912292 7.809855 2512.624756 4.566644 -4.499718 -0.083051 -0.012003 1.000000 0.000000 4.000000 46.377419 46.046001 641.679565 7.617757 2703.557373 -16.179480 -7.786864 -0.347583 -0.110929 0.000000 0.386064 3.000000 33.265362 46.046001 621.659790 7.584489 2470.843262 7.487555 -9.897175 -0.262904 -0.053918 1.000000 0.000000 3.000000 36.258194 46.046001 706.470642 7.711699 2350.759277 -17.563013 -17.989922 -0.424189 -0.115463 0.000000 0.415321 4.000000 45.552132 46.046001 669.388062 7.755523 2462.165771 7.646194 -12.353958 -0.363831 -0.083691 1.000000 0.000000 3.000000 34.788185 46.046001 643.468201 7.741334 
46.118000 2763.640381 6.358174 -11.232353 -0.313095 -0.068870 1.000000 0.000000 3.000000 34.244942 46.105999 608.338562 7.566037 2709.622070 -11.713505 -12.648462 -0.442166 -0.134584 0.000000 0.316183 2.000000 27.823244 46.105999 649.227356 7.809451 2515.412354 4.545211 -3.654217 -0.058858 -0.010461 1.000000 0.000000 4.000000 46.648968 46.105999 644.989441 7.615431 2705.456299 -15.358147 -9.855535 -0.466593 -0.127857 0.000000 0.380013 3.000000 32.571850 46.105999 607.040100 7.584213 2473.037354 7.538980 -8.068016 -0.188060 -0.027994 1.000000 0.000000 3.000000 36.700394 46.105999 713.819336 7.709131 2353.566406 -17.622164 -17.653881 -0.295446 -0.159814 0.000000 0.389128 4.000000 44.412365 46.105999 652.296936 7.755115 2464.275391 7.743749 -11.600220 -0.310457 -0.074005 1.000000 0.000000 3.000000 35.242771 46.105999 651.161804 7.738907 
46.182000 2765.674805 6.396410 -10.459636 -0.291220 -0.061949 1.000000 0.000000 3.000000 34.646912 46.166000 615.055969 7.563890 2711.370605 -11.551133 -12.774307 -0.463216 -0.143458 0.000000 0.313804 2.000000 27.070189 46.166000 620.953369 7.809055 2518.216553 4.519021 -2.806521 -0.046538 -0.008949 1.000000 0.000000 4.000000 46.937279 46.166000 649.036316 7.612935 2707.313477 -15.602495 -11.786918 -0.509245 -0.136821 0.000000 0.345339 3.000000 31.542364 46.166000 583.962158 7.583873 2475.252441 7.627664 -4.034012 -0.038707 0.007355 1.000000 0.000000 3.000000 37.176758 46.166000 720.849976 7.706372 2356.323242 -15.567101 -19.141340 -0.570594 -0.149721 0.000000 0.464924 4.000000 43.764587 46.166000 643.507935 7.754866 2466.409180 7.645576 -11.311155 -0.298303 -0.078991 1.000000 0.000000 3.000000 35.725941 46.166000 659.393188 7.736299 
46.236000 2767.737305 6.415868 -9.738846 -0.273538 -0.057637 1.000000 0.000000 3.000000 34.986965 46.226002 621.342529 7.562053 2713.075195 -13.137547 -12.437454 -0.496062 -0.142665 0.000000 0.310339 2.000000 26.384569 46.226002 623.573853 7.808732 2521.036865 4.494123 -2.252217 -0.039477 -0.007019 1.000000 0.000000 4.000000 47.180161 46.226002 652.436951 7.610814 2709.121826 -15.444366 -12.523283 -0.554380 -0.131746 0.000000 0.336413 3.000000 30.957092 46.226002 572.996033 7.583670 2477.488037 7.419418 -2.093957 0.009604 0.002599 1.000000 0.000000 3.000000 37.579472 46.226002 727.313599 7.704029 2359.047607 -17.527266 -18.416317 -0.397025 -0.156371 0.000000 0.377058 4.000000 42.763866 46.226002 629.556519 7.754531 2468.567871 7.602814 -11.220606 -0.316803 -0.080446 1.000000 0.000000 3.000000 36.129875 46.226002 666.961731 7.734082 
46.294000 2769.827393 6.440701 -9.208898 -0.256999 -0.052797 1.000000 0.000000 3.000000 35.354752 46.285999 627.761902 7.560052 2714.732422 -1.064400 -14.436897 -0.508372 -0.121319 0.100010 0.000000 2.000000 25.658443 46.285999 623.749084 7.808427 2523.873291 4.494464 -1.832498 -0.033022 -0.005570 1.000000 0.000000 4.000000 47.440559 46.285999 656.020935 7.608523 2710.890137 -7.985294 -16.272821 -0.570285 -0.127131 0.100049 0.000000 3.000000 30.335369 46.285999 577.998535 7.583484 2479.750488 7.388185 -0.339897 0.027344 0.005274 1.000000 0.000000 3.000000 38.007488 46.285999 735.435608 7.701493 2361.714355 -1.974912 -23.929840 -0.571638 -0.159022 0.200334 0.000000 4.000000 41.940693 46.285999 641.868713 7.754296 2470.750732 7.613797 -11.220663 -0.330486 -0.071853 1.000000 0.000000 3.000000 36.561119 46.285999 674.770752 7.731684 
46.338000 2771.235596 6.439530 -8.995135 -0.246812 -0.051428 1.000000 0.000000 3.000000 35.634464 46.326000 632.747498 7.558516 2715.817139 -12.734374 -11.582604 -0.437913 -0.114357 0.000000 0.302882 2.000000 25.277281 46.326000 598.433716 7.808227 2525.773438 4.492861 -1.554796 -0.027285 -0.004351 1.000000 0.000000 4.000000 47.637619 46.326000 658.748108 7.606775 2712.051270 -14.878056 -13.573861 -0.541718 -0.130472 0.000000 0.325693 3.000000 29.886089 46.326000 552.399109 7.583323 2481.274170 7.347113 0.637957 0.036650 0.009170 1.000000 0.000000 3.000000 38.329823 46.326000 741.762817 7.699558 2363.475830 -12.851496 -20.798523 -0.633502 -0.127700 0.000000 0.446196 4.000000 41.767593 46.326000 617.682922 7.754062 2472.218994 7.634816 -10.621691 -0.302364 -0.054052 1.000000 0.000000 3.000000 36.888630 46.326000 680.237793 7.729855 
46.390000 2773.369629 6.453304 -8.570114 -0.232431 -0.046452 1.000000 0.000000 3.000000 35.965981 46.386002 638.285767 7.556685 2717.408936 -12.342974 -12.150771 -0.412608 -0.132271 0.000000 0.302595 2.000000 24.610081 46.386002 582.686218 7.807950 2528.636475 4.484272 -1.227647 -0.020179 -0.003056 1.000000 0.000000 4.000000 47.870205 46.386002 661.870300 7.604699 2713.753418 -13.782943 -14.501409 -0.543442 -0.114647 0.100079 0.000000 3.000000 29.088640 46.386002 546.006042 7.583119 2483.580811 7.308605 1.182070 0.043620 0.009674 1.000000 0.000000 3.000000 38.708416 46.386002 749.154053 7.697258 2366.094727 -16.400745 -18.136213 -0.357782 -0.143241 0.000000 0.360631 4.000000 40.863144 46.386002 601.679443 7.753771 2474.441895 7.644422 -7.906935 -0.206210 -0.014440 1.000000 0.000000 3.000000 37.278873 46.386002 686.181519 7.727683 
